City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure,Grouping,Δ Plays,% Δ
All Cities,1,0,-100%,2024-07-12,What Home Is,1711474234,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2024-07-12,What Home Is,1711474234,,city,0.0,
All Cities,0,3,-,2024-07-19,What Home Is,1711474234,,city,3.0,inf
All Cities,0,3,-,2024-07-19,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,3,2,-33%,2024-07-26,What Home Is,1711474234,,city,-1.0,-33.333333333333336
All Cities,3,2,-33%,2024-07-26,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,2,6,+200%,2024-08-02,What Home Is,1711474234,,city,4.0,200.0
All Cities,2,3,+50%,2024-08-02,What Home Is,1711474234,listeners,city,-3.0,-50.0
All Cities,3,2,-33%,2024-08-09,What Home Is,1711474234,listeners,city,-1.0,-33.333333333333336
All Cities,6,3,-50%,2024-08-09,What Home Is,1711474234,,city,1.0,50.0
All Cities,3,20,+567%,2024-08-16,What Home Is,1711474234,,city,17.0,566.6666666666667
All Cities,2,3,+50%,2024-08-16,What Home Is,1711474234,listeners,city,-17.0,-85.0
All Cities,3,2,-33%,2024-08-23,What Home Is,1711474234,listeners,city,-1.0,-33.333333333333336
All Cities,20,3,-85%,2024-08-23,What Home Is,1711474234,,city,1.0,50.0
All Cities,2,1,-50%,2024-08-30,What Home Is,1711474234,listeners,city,-2.0,-66.66666666666667
All Cities,3,1,-67%,2024-08-30,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,2,+100%,2024-09-06,What Home Is,1711474234,,city,1.0,100.0
All Cities,1,1,0%,2024-09-06,What Home Is,1711474234,listeners,city,-1.0,-50.0
All Cities,2,4,+100%,2024-09-13,What Home Is,1711474234,,city,3.0,300.0
All Cities,1,1,0%,2024-09-13,What Home Is,1711474234,listeners,city,-3.0,-75.0
All Cities,1,1,0%,2024-09-20,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,4,20,+400%,2024-09-20,What Home Is,1711474234,,city,19.0,1900.0
All Cities,1,0,-100%,2024-09-27,What Home Is,1711474234,listeners,city,-20.0,-100.0
All Cities,20,0,-100%,2024-09-27,What Home Is,1711474234,,city,0.0,
All Cities,0,1,-,2024-10-04,What Home Is,1711474234,,city,1.0,inf
All Cities,0,1,-,2024-10-04,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,1,3,+200%,2024-10-11,What Home Is,1711474234,,city,2.0,200.0
All Cities,1,3,+200%,2024-10-11,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,3,0,-100%,2024-10-18,What Home Is,1711474234,listeners,city,-3.0,-100.0
All Cities,3,0,-100%,2024-10-18,What Home Is,1711474234,,city,0.0,
All Cities,0,1,-,2024-10-25,What Home Is,1711474234,listeners,city,1.0,inf
All Cities,0,4,-,2024-10-25,What Home Is,1711474234,,city,3.0,300.0
All Cities,4,1,-75%,2024-11-01,What Home Is,1711474234,,city,-3.0,-75.0
All Cities,1,1,0%,2024-11-01,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-11-08,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-11-08,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,0,-100%,2024-11-15,What Home Is,1711474234,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-11-15,What Home Is,1711474234,listeners,city,0.0,
All Cities,0,1,-,2024-11-22,What Home Is,1711474234,listeners,city,1.0,inf
All Cities,0,1,-,2024-11-22,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,0,-100%,2024-11-29,What Home Is,1711474234,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-11-29,What Home Is,1711474234,listeners,city,0.0,
All Cities,0,1,-,2025-01-03,What Home Is,1711474234,listeners,city,1.0,inf
All Cities,0,1,-,2025-01-03,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,1,0%,2025-01-10,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,1,1,0%,2025-01-10,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,0,-100%,2025-01-17,What Home Is,1711474234,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2025-01-17,What Home Is,1711474234,,city,0.0,
All Cities,0,1,-,2025-01-31,What Home Is,1711474234,,city,1.0,inf
All Cities,0,1,-,2025-01-31,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,1,1,0%,2025-02-07,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,1,1,0%,2025-02-07,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,0,-100%,2025-02-14,What Home Is,1711474234,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2025-02-14,What Home Is,1711474234,,city,0.0,
All Cities,0,4,-,2025-02-28,What Home Is,1711474234,listeners,city,4.0,inf
All Cities,0,4,-,2025-02-28,What Home Is,1711474234,,city,0.0,0.0
All Cities,4,2,-50%,2025-03-07,What Home Is,1711474234,listeners,city,-2.0,-50.0
All Cities,4,2,-50%,2025-03-07,What Home Is,1711474234,,city,0.0,0.0
All Cities,2,1,-50%,2025-03-14,What Home Is,1711474234,listeners,city,-1.0,-50.0
All Cities,2,5,+150%,2025-03-14,What Home Is,1711474234,,city,4.0,400.0
All Cities,5,2,-60%,2025-03-21,What Home Is,1711474234,,city,-3.0,-60.0
All Cities,1,2,+100%,2025-03-21,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,2,0,-100%,2025-03-28,What Home Is,1711474234,listeners,city,-2.0,-100.0
All Cities,2,0,-100%,2025-03-28,What Home Is,1711474234,,city,0.0,
All Cities,0,1,-,2025-04-04,What Home Is,1711474234,listeners,city,1.0,inf
All Cities,0,1,-,2025-04-04,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,1,0%,2025-04-11,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,1,1,0%,2025-04-11,What Home Is,1711474234,,city,0.0,0.0
All Cities,1,1,0%,2025-04-18,What Home Is,1711474234,plays,city,0.0,0.0
All Cities,1,1,0%,2025-04-18,What Home Is,1711474234,listeners,city,0.0,0.0
All Cities,0,14,-,2023-11-10,Kid,1711474235,listeners,city,,
All Cities,0,25,-,2023-11-10,Kid,1711474235,,city,11.0,78.57142857142858
All Cities,14,4,-71%,2023-11-17,Kid,1711474235,listeners,city,-21.0,-84.0
All Cities,25,5,-80%,2023-11-17,Kid,1711474235,,city,1.0,25.0
All Cities,5,7,+40%,2023-11-24,Kid,1711474235,,city,2.0,39.99999999999999
All Cities,4,6,+50%,2023-11-24,Kid,1711474235,listeners,city,-1.0,-14.28571428571429
All Cities,6,3,-50%,2023-12-01,Kid,1711474235,listeners,city,-3.0,-50.0
All Cities,7,5,-29%,2023-12-01,Kid,1711474235,,city,2.0,66.66666666666667
All Cities,5,5,0%,2023-12-08,Kid,1711474235,,city,0.0,0.0
All Cities,3,5,+67%,2023-12-08,Kid,1711474235,listeners,city,0.0,0.0
All Cities,5,4,-20%,2023-12-15,Kid,1711474235,listeners,city,-1.0,-19.999999999999996
All Cities,5,7,+40%,2023-12-15,Kid,1711474235,,city,3.0,75.0
All Cities,7,7,0%,2023-12-22,Kid,1711474235,,city,0.0,0.0
All Cities,4,6,+50%,2023-12-22,Kid,1711474235,listeners,city,-1.0,-14.28571428571429
All Cities,6,3,-50%,2023-12-29,Kid,1711474235,listeners,city,-3.0,-50.0
All Cities,7,5,-29%,2023-12-29,Kid,1711474235,,city,2.0,66.66666666666667
All Cities,3,1,-67%,2024-01-05,Kid,1711474235,listeners,city,-4.0,-80.0
All Cities,5,1,-80%,2024-01-05,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2024-01-12,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,2,+100%,2024-01-12,Kid,1711474235,,city,1.0,100.0
All Cities,2,1,-50%,2024-01-19,Kid,1711474235,,city,-1.0,-50.0
All Cities,1,1,0%,2024-01-19,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-01-26,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2024-01-26,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,2,+100%,2024-02-02,Kid,1711474235,listeners,city,1.0,100.0
All Cities,1,5,+400%,2024-02-02,Kid,1711474235,,city,3.0,150.0
All Cities,5,0,-100%,2024-02-09,Kid,1711474235,,city,-5.0,-100.0
All Cities,2,0,-100%,2024-02-09,Kid,1711474235,listeners,city,0.0,
All Cities,0,1,-,2024-02-16,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,2,-,2024-02-16,Kid,1711474235,,city,1.0,100.0
All Cities,2,0,-100%,2024-02-23,Kid,1711474235,,city,-2.0,-100.0
All Cities,1,0,-100%,2024-02-23,Kid,1711474235,listeners,city,0.0,
All Cities,0,1,-,2024-03-01,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,2,-,2024-03-01,Kid,1711474235,,city,1.0,100.0
All Cities,2,0,-100%,2024-03-08,Kid,1711474235,,city,-2.0,-100.0
All Cities,1,0,-100%,2024-03-08,Kid,1711474235,listeners,city,0.0,
All Cities,0,2,-,2024-03-15,Kid,1711474235,listeners,city,2.0,inf
All Cities,0,3,-,2024-03-15,Kid,1711474235,,city,1.0,50.0
All Cities,3,3,0%,2024-03-22,Kid,1711474235,,city,0.0,0.0
All Cities,2,2,0%,2024-03-22,Kid,1711474235,listeners,city,-1.0,-33.333333333333336
All Cities,2,1,-50%,2024-03-29,Kid,1711474235,listeners,city,-1.0,-50.0
All Cities,3,1,-67%,2024-03-29,Kid,1711474235,,city,0.0,0.0
All Cities,1,3,+200%,2024-04-05,Kid,1711474235,listeners,city,2.0,200.0
All Cities,1,3,+200%,2024-04-05,Kid,1711474235,,city,0.0,0.0
All Cities,3,2,-33%,2024-04-12,Kid,1711474235,listeners,city,-1.0,-33.333333333333336
All Cities,3,2,-33%,2024-04-12,Kid,1711474235,,city,0.0,0.0
All Cities,2,0,-100%,2024-04-19,Kid,1711474235,,city,-2.0,-100.0
All Cities,2,0,-100%,2024-04-19,Kid,1711474235,listeners,city,0.0,
All Cities,0,1,-,2024-04-26,Kid,1711474235,,city,1.0,inf
All Cities,0,1,-,2024-04-26,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,0,-100%,2024-05-03,Kid,1711474235,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2024-05-03,Kid,1711474235,,city,0.0,
All Cities,0,1,-,2024-05-10,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,1,-,2024-05-10,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2024-05-17,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-05-17,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2024-05-24,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2024-05-24,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,0,-100%,2024-05-31,Kid,1711474235,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-05-31,Kid,1711474235,listeners,city,0.0,
All Cities,0,2,-,2024-06-14,Kid,1711474235,listeners,city,2.0,inf
All Cities,0,6,-,2024-06-14,Kid,1711474235,,city,4.0,200.0
All Cities,6,4,-33%,2024-06-21,Kid,1711474235,,city,-2.0,-33.333333333333336
All Cities,2,4,+100%,2024-06-21,Kid,1711474235,listeners,city,0.0,0.0
All Cities,4,2,-50%,2024-06-28,Kid,1711474235,listeners,city,-2.0,-50.0
All Cities,4,3,-25%,2024-06-28,Kid,1711474235,,city,1.0,50.0
All Cities,2,1,-50%,2024-07-05,Kid,1711474235,listeners,city,-2.0,-66.66666666666667
All Cities,3,1,-67%,2024-07-05,Kid,1711474235,,city,0.0,0.0
All Cities,1,0,-100%,2024-07-12,Kid,1711474235,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2024-07-12,Kid,1711474235,,city,0.0,
All Cities,0,1,-,2024-07-19,Kid,1711474235,,city,1.0,inf
All Cities,0,1,-,2024-07-19,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,0,-100%,2024-07-26,Kid,1711474235,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-07-26,Kid,1711474235,listeners,city,0.0,
All Cities,0,4,-,2024-08-02,Kid,1711474235,,city,4.0,inf
All Cities,0,1,-,2024-08-02,Kid,1711474235,listeners,city,-3.0,-75.0
All Cities,1,2,+100%,2024-08-09,Kid,1711474235,listeners,city,1.0,100.0
All Cities,4,3,-25%,2024-08-09,Kid,1711474235,,city,1.0,50.0
All Cities,3,1,-67%,2024-08-16,Kid,1711474235,,city,-2.0,-66.66666666666667
All Cities,2,1,-50%,2024-08-16,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-08-23,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-08-23,Kid,1711474235,,city,0.0,0.0
All Cities,1,0,-100%,2024-08-30,Kid,1711474235,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2024-08-30,Kid,1711474235,,city,0.0,
All Cities,0,3,-,2024-09-06,Kid,1711474235,,city,3.0,inf
All Cities,0,2,-,2024-09-06,Kid,1711474235,listeners,city,-1.0,-33.333333333333336
All Cities,3,5,+67%,2024-09-13,Kid,1711474235,,city,3.0,150.0
All Cities,2,2,0%,2024-09-13,Kid,1711474235,listeners,city,-3.0,-60.0
All Cities,2,1,-50%,2024-09-20,Kid,1711474235,listeners,city,-1.0,-50.0
All Cities,5,21,+320%,2024-09-20,Kid,1711474235,,city,20.0,2000.0
All Cities,1,0,-100%,2024-09-27,Kid,1711474235,listeners,city,-21.0,-100.0
All Cities,21,0,-100%,2024-09-27,Kid,1711474235,,city,0.0,
All Cities,0,1,-,2024-10-04,Kid,1711474235,,city,1.0,inf
All Cities,0,1,-,2024-10-04,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,2,+100%,2024-10-11,Kid,1711474235,,city,1.0,100.0
All Cities,1,2,+100%,2024-10-11,Kid,1711474235,listeners,city,0.0,0.0
All Cities,2,0,-100%,2024-10-18,Kid,1711474235,listeners,city,-2.0,-100.0
All Cities,2,0,-100%,2024-10-18,Kid,1711474235,,city,0.0,
All Cities,0,1,-,2024-10-25,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,4,-,2024-10-25,Kid,1711474235,,city,3.0,300.0
All Cities,4,0,-100%,2024-11-01,Kid,1711474235,,city,-4.0,-100.0
All Cities,1,0,-100%,2024-11-01,Kid,1711474235,listeners,city,0.0,
All Cities,0,1,-,2024-11-08,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,1,-,2024-11-08,Kid,1711474235,,city,0.0,0.0
All Cities,1,0,-100%,2024-11-15,Kid,1711474235,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-11-15,Kid,1711474235,listeners,city,0.0,
All Cities,0,1,-,2024-11-22,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,1,-,2024-11-22,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2024-11-29,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2024-11-29,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,0,-100%,2024-12-06,Kid,1711474235,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-12-06,Kid,1711474235,listeners,city,0.0,
All Cities,0,1,-,2025-01-03,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,1,-,2025-01-03,Kid,1711474235,,city,0.0,0.0
All Cities,1,0,-100%,2025-01-10,Kid,1711474235,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2025-01-10,Kid,1711474235,,city,0.0,
All Cities,0,1,-,2025-01-17,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,1,-,2025-01-17,Kid,1711474235,,city,0.0,0.0
All Cities,1,0,-100%,2025-01-24,Kid,1711474235,,city,-1.0,-100.0
All Cities,1,0,-100%,2025-01-24,Kid,1711474235,listeners,city,0.0,
All Cities,0,1,-,2025-02-07,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,1,-,2025-02-07,Kid,1711474235,,city,0.0,0.0
All Cities,1,1,0%,2025-02-14,Kid,1711474235,listeners,city,0.0,0.0
All Cities,1,1,0%,2025-02-14,Kid,1711474235,,city,0.0,0.0
All Cities,1,0,-100%,2025-02-21,Kid,1711474235,,city,-1.0,-100.0
All Cities,1,0,-100%,2025-02-21,Kid,1711474235,listeners,city,0.0,
All Cities,0,2,-,2025-02-28,Kid,1711474235,listeners,city,2.0,inf
All Cities,0,4,-,2025-02-28,Kid,1711474235,,city,2.0,100.0
All Cities,2,1,-50%,2025-03-07,Kid,1711474235,listeners,city,-3.0,-75.0
All Cities,4,1,-75%,2025-03-07,Kid,1711474235,,city,0.0,0.0
All Cities,1,2,+100%,2025-03-14,Kid,1711474235,listeners,city,1.0,100.0
All Cities,1,4,+300%,2025-03-14,Kid,1711474235,,city,2.0,100.0
All Cities,4,2,-50%,2025-03-21,Kid,1711474235,,city,-2.0,-50.0
All Cities,2,2,0%,2025-03-21,Kid,1711474235,listeners,city,0.0,0.0
All Cities,2,0,-100%,2025-03-28,Kid,1711474235,listeners,city,-2.0,-100.0
All Cities,2,0,-100%,2025-03-28,Kid,1711474235,,city,0.0,
All Cities,0,1,-,2025-04-11,Kid,1711474235,listeners,city,1.0,inf
All Cities,0,1,-,2025-04-11,Kid,1711474235,,city,0.0,0.0
All Cities,1,2,+100%,2025-04-18,Kid,1711474235,plays,city,1.0,100.0
All Cities,1,2,+100%,2025-04-18,Kid,1711474235,listeners,city,0.0,0.0
All Cities,0,18,-,2023-11-10,All In,1711474237,,city,,
All Cities,0,12,-,2023-11-10,All In,1711474237,listeners,city,-6.0,-33.333333333333336
All Cities,18,7,-61%,2023-11-17,All In,1711474237,,city,-5.0,-41.666666666666664
All Cities,12,5,-58%,2023-11-17,All In,1711474237,listeners,city,-2.0,-28.57142857142857
All Cities,5,7,+40%,2023-11-24,All In,1711474237,listeners,city,2.0,39.99999999999999
All Cities,7,7,0%,2023-11-24,All In,1711474237,,city,0.0,0.0
All Cities,7,1,-86%,2023-12-01,All In,1711474237,,city,-6.0,-85.71428571428572
All Cities,7,1,-86%,2023-12-01,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,6,+500%,2023-12-08,All In,1711474237,listeners,city,5.0,500.0
All Cities,1,6,+500%,2023-12-08,All In,1711474237,,city,0.0,0.0
All Cities,6,6,0%,2023-12-15,All In,1711474237,,city,0.0,0.0
All Cities,6,3,-50%,2023-12-15,All In,1711474237,listeners,city,-3.0,-50.0
All Cities,3,7,+133%,2023-12-22,All In,1711474237,listeners,city,4.0,133.33333333333334
All Cities,6,10,+67%,2023-12-22,All In,1711474237,,city,3.0,42.85714285714286
All Cities,10,4,-60%,2023-12-29,All In,1711474237,,city,-6.0,-60.0
All Cities,7,2,-71%,2023-12-29,All In,1711474237,listeners,city,-2.0,-50.0
All Cities,4,1,-75%,2024-01-05,All In,1711474237,,city,-1.0,-50.0
All Cities,2,1,-50%,2024-01-05,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,3,+200%,2024-01-12,All In,1711474237,,city,2.0,200.0
All Cities,1,2,+100%,2024-01-12,All In,1711474237,listeners,city,-1.0,-33.333333333333336
All Cities,2,2,0%,2024-01-19,All In,1711474237,listeners,city,0.0,0.0
All Cities,3,2,-33%,2024-01-19,All In,1711474237,,city,0.0,0.0
All Cities,2,1,-50%,2024-01-26,All In,1711474237,listeners,city,-1.0,-50.0
All Cities,2,1,-50%,2024-01-26,All In,1711474237,,city,0.0,0.0
All Cities,1,2,+100%,2024-02-02,All In,1711474237,,city,1.0,100.0
All Cities,1,1,0%,2024-02-02,All In,1711474237,listeners,city,-1.0,-50.0
All Cities,1,0,-100%,2024-02-09,All In,1711474237,listeners,city,-1.0,-100.0
All Cities,2,0,-100%,2024-02-09,All In,1711474237,,city,0.0,
All Cities,0,1,-,2024-02-16,All In,1711474237,,city,1.0,inf
All Cities,0,1,-,2024-02-16,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,0,-100%,2024-02-23,All In,1711474237,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2024-02-23,All In,1711474237,,city,0.0,
All Cities,0,3,-,2024-03-01,All In,1711474237,,city,3.0,inf
All Cities,0,2,-,2024-03-01,All In,1711474237,listeners,city,-1.0,-33.333333333333336
All Cities,2,1,-50%,2024-03-08,All In,1711474237,listeners,city,-1.0,-50.0
All Cities,1,2,+100%,2024-03-15,All In,1711474237,,city,1.0,100.0
All Cities,1,2,+100%,2024-03-15,All In,1711474237,listeners,city,0.0,0.0
All Cities,2,1,-50%,2024-03-22,All In,1711474237,listeners,city,-1.0,-50.0
All Cities,2,2,0%,2024-03-22,All In,1711474237,,city,1.0,100.0
All Cities,2,0,-100%,2024-03-29,All In,1711474237,,city,-2.0,-100.0
All Cities,1,0,-100%,2024-03-29,All In,1711474237,listeners,city,0.0,
All Cities,0,2,-,2024-04-05,All In,1711474237,,city,2.0,inf
All Cities,0,2,-,2024-04-05,All In,1711474237,listeners,city,0.0,0.0
All Cities,2,0,-100%,2024-04-12,All In,1711474237,,city,-2.0,-100.0
All Cities,2,0,-100%,2024-04-12,All In,1711474237,listeners,city,0.0,
All Cities,0,1,-,2024-04-26,All In,1711474237,listeners,city,1.0,inf
All Cities,0,1,-,2024-04-26,All In,1711474237,,city,0.0,0.0
All Cities,1,0,-100%,2024-05-03,All In,1711474237,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-05-03,All In,1711474237,listeners,city,0.0,
All Cities,0,1,-,2024-05-10,All In,1711474237,,city,1.0,inf
All Cities,0,1,-,2024-05-10,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-05-17,All In,1711474237,,city,0.0,0.0
All Cities,1,1,0%,2024-05-17,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,0,-100%,2024-05-24,All In,1711474237,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2024-05-24,All In,1711474237,,city,0.0,
All Cities,0,1,-,2024-05-31,All In,1711474237,listeners,city,1.0,inf
All Cities,0,1,-,2024-05-31,All In,1711474237,,city,0.0,0.0
All Cities,1,0,-100%,2024-06-07,All In,1711474237,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-06-07,All In,1711474237,listeners,city,0.0,
All Cities,0,3,-,2024-06-14,All In,1711474237,,city,3.0,inf
All Cities,0,2,-,2024-06-14,All In,1711474237,listeners,city,-1.0,-33.333333333333336
All Cities,2,4,+100%,2024-06-21,All In,1711474237,listeners,city,2.0,100.0
All Cities,3,4,+33%,2024-06-21,All In,1711474237,,city,0.0,0.0
All Cities,4,4,0%,2024-06-28,All In,1711474237,,city,0.0,0.0
All Cities,4,3,-25%,2024-06-28,All In,1711474237,listeners,city,-1.0,-25.0
All Cities,4,3,-25%,2024-07-05,All In,1711474237,,city,0.0,0.0
All Cities,3,2,-33%,2024-07-05,All In,1711474237,listeners,city,-1.0,-33.333333333333336
All Cities,3,2,-33%,2024-07-12,All In,1711474237,,city,0.0,0.0
All Cities,2,2,0%,2024-07-12,All In,1711474237,listeners,city,0.0,0.0
All Cities,2,1,-50%,2024-07-19,All In,1711474237,listeners,city,-1.0,-50.0
All Cities,2,1,-50%,2024-07-19,All In,1711474237,,city,0.0,0.0
All Cities,1,1,0%,2024-07-26,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,1,0%,2024-07-26,All In,1711474237,,city,0.0,0.0
All Cities,1,1,0%,2024-08-02,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,3,+200%,2024-08-02,All In,1711474237,,city,2.0,200.0
All Cities,3,3,0%,2024-08-09,All In,1711474237,,city,0.0,0.0
All Cities,1,3,+200%,2024-08-09,All In,1711474237,listeners,city,0.0,0.0
All Cities,3,1,-67%,2024-08-16,All In,1711474237,listeners,city,-2.0,-66.66666666666667
All Cities,3,1,-67%,2024-08-16,All In,1711474237,,city,0.0,0.0
All Cities,1,1,0%,2024-08-23,All In,1711474237,,city,0.0,0.0
All Cities,1,1,0%,2024-08-23,All In,1711474237,listeners,city,0.0,0.0
All Cities,1,0,-100%,2024-08-30,All In,1711474237,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-08-30,All In,1711474237,listeners,city,0.0,
All Cities,0,2,-,2024-09-06,All In,1711474237,listeners,city,2.0,inf
All Cities,0,2,-,2024-09-06,All In,1711474237,,city,0.0,0.0
All Cities,2,2,0%,2024-09-13,All In,1711474237,listeners,city,0.0,0.0
All Cities,2,5,+150%,2024-09-13,All In,1711474237,,city,3.0,150.0
All Cities,5,21,+320%,2024-09-20,All In,1711474237,,city,16.0,320.0
All Cities,2,1,-50%,2024-09-20,All In,1711474237,listeners,city,-20.0,-95.23809523809523
All Cities,21,0,-100%,2024-09-27,All In,1711474237,,city,-1.0,-100.0
All Cities,1,0,-100%,2024-09-27,All In,1711474237,listeners,city,0.0,
All Cities,0,1,-,2024-10-04,All In,1711474237,listeners,city,1.0,inf
All Cities,0,1,-,2024-10-04,All In,1711474237,,city,0.0,0.0
All Cities,1,0,-100%,2024-10-11,All In,1711474237,listeners,city,-1.0,-100.0
All Cities,1,0,-100%,2024-10-11,All In,1711474237,,city,0.0,
All Cities,0,2,-,2024-10-18,All In,1711474237,,city,2.0,inf
All Cities,0,1,-,2024-10-18,All In,1711474237,listeners,city,-1.0,-50.0
All Cities,2,5,+150%,2024-10-25,All In,1711474237,,city,4.0,400.0
All Cities,1,2,+100%,2024-10-25,All In,1711474237,listeners,city,-3.0,-60.0
All Cities,2,0,-100%,2024-11-01,All In,1711474237,listeners,city,-2.0,-100.0
All Cities,5,0,-100%,2024-11-01,All In,1711474237,,city,0.0,
All Cities,0,2,-,2024-11-08,All In,1711474237,,city,2.0,inf
All Cities,0,2,-,2024-11-08,All In,1711474237,listeners,city,0.0,0.0
All Cities,2,0,-100%,2024-11-15,All In,1711474237,listeners,city,-2.0,-100.0
All Cities,2,0,-100%,2024-11-15,All In,1711474237,,city,0.0,
All Cities,0,1,-,2024-12-20,All In,1711474237,,city,1.0,inf
